id,business,balance,behaviours,nationality,bank_id,avg_tx_per_step,min_amount,max_amount,new_beneficiary_ratio,new_neighbours_ratio,compromising_ratio,role 
1107,2,6600.46,"[0, 1, 2, 3, 4]",,2,1.0,291.93,10817.05,0.04830728388759804,0.409176044443432,nan,-1
1108,2,7175.53,"[0, 1, 2, 3, 4]",,0,1.0,222.23,12315.36,0.05066614648976714,0.3653875611447049,nan,-1
1109,2,6743.1,"[0, 1, 2, 3, 4]",,0,1.0,329.26,9956.37,0.04917442953922358,0.4152847666194378,nan,-1
1110,2,6785.68,"[0, 1, 2, 3, 4]",,2,1.0,246.07,10992.01,0.05247289047169345,0.5017014946415567,nan,-1
1111,2,7597.7,"[0, 1, 2, 3, 4]",,1,1.0,264.69,12608.41,0.050275999650941205,0.43168151422491874,nan,-1
1112,2,6326.86,"[0, 1, 2, 3, 4]",,1,1.0,263.01,11741.22,0.05091191626136834,0.43030714205921,nan,-1
1113,2,5164.41,"[0, 1, 2, 3, 4]",,2,1.0,295.14,10811.19,0.050244104628279954,0.3167916819367197,nan,-1
1114,2,5291.97,"[0, 1, 2, 3, 4]",,2,1.0,220.8,8328.38,0.05031320306519019,0.39829966885263723,nan,-1
1115,2,7034.31,"[0, 1, 2, 3, 4]",,0,1.0,260.25,9408.73,0.0483285256492171,0.45358858814776637,nan,-1
1116,2,5304.36,"[0, 1, 2, 3, 4]",,2,1.0,194.56,7297.64,0.053633972323060546,0.31512375681703275,nan,-1
1117,2,6769.92,"[0, 1, 2, 3, 4]",,1,1.0,198.16,9759.71,0.05028615843349259,0.40544210008619536,nan,-1
1118,2,7240.25,"[0, 1, 2, 3, 4]",,1,1.0,272.47,9087.41,0.05024496063042241,0.30729380768435133,nan,-1
1119,2,5313.62,"[0, 1, 2, 3, 4]",,0,1.0,416.38,9049.22,0.055075136905671444,0.38795381363184744,nan,-1
1120,2,7573.75,"[0, 1, 2, 3, 4]",,1,1.0,262.83,10649.46,0.052342535869685,0.43984770494568803,nan,-1
1121,2,7670.7,"[0, 1, 2, 3, 4]",,2,1.0,218.86,6915.59,0.04756620437461808,0.32207291014931866,nan,-1
1122,2,5402.71,"[0, 1, 2, 3, 4]",,1,1.0,294.69,10963.18,0.05269124675227107,0.37748473199823884,nan,-1
1123,2,5430.09,"[0, 1, 2, 3, 4]",,0,1.0,265.47,10883.44,0.04859988409341465,0.3494041173417616,nan,-1
1124,2,5033.72,"[0, 1, 2, 3, 4]",,0,1.0,255.54,9378.91,0.050381713891252636,0.39622513036502227,nan,-1
1125,2,5054.26,"[0, 1, 2, 3, 4]",,1,1.0,289.79,11074.41,0.047190717203376246,0.37648206018545677,nan,-1
1126,2,5060.66,"[0, 1, 2, 3, 4]",,2,1.0,304.3,10204.82,0.05043151751584561,0.37765860598715184,nan,-1
1127,2,7688.33,"[0, 1, 2, 3, 4]",,0,1.0,303.31,13139.98,0.04793834221235621,0.48878984561030825,nan,-1
1128,2,7318.31,"[0, 1, 2, 3, 4]",,0,1.0,263.79,9667.67,0.04809613680282891,0.3849322147553319,nan,-1
1129,2,6957.62,"[0, 1, 2, 3, 4]",,2,1.0,264.78,9118.27,0.04845299271622244,0.3720111118550895,nan,-1
1130,2,7272.25,"[0, 1, 2, 3, 4]",,2,1.0,208.41,11816.78,0.04698492830525848,0.46687852153163156,nan,-1
1131,2,7248.06,"[0, 1, 2, 3, 4]",,0,1.0,317.17,7932.07,0.04964271720194441,0.36911327033111085,nan,-1
1132,2,6287.94,"[0, 1, 2, 3, 4]",,1,1.0,280.28,10142.8,0.048114912700969036,0.37721151677957576,nan,-1
1133,2,6703.79,"[0, 1, 2, 3, 4]",,2,1.0,182.25,8826.12,0.0466696477363649,0.4691051648126502,nan,-1
1134,2,5982.76,"[0, 1, 2, 3, 4]",,1,1.0,233.55,8690.45,0.05135791092467486,0.4095702737695161,nan,-1
1135,2,5990.86,"[0, 1, 2, 3, 4]",,0,1.0,191.52,6007.98,0.048881656977600225,0.43194082040522785,nan,-1
1136,2,6035.78,"[0, 1, 2, 3, 4]",,2,1.0,275.73,9016.95,0.05187593063533897,0.5013971171100735,nan,-1
1137,2,5758.04,"[0, 1, 2, 3, 4]",,1,1.0,286.17,7932.32,0.05089242684335807,0.43759508771029365,nan,-1
1138,2,6336.72,"[0, 1, 2, 3, 4]",,0,1.0,186.33,12125.33,0.054007008120146874,0.3913728085436394,nan,-1
1139,2,7331.16,"[0, 1, 2, 3, 4]",,1,1.0,233.36,13085.07,0.048888324942039575,0.41686572739586,nan,-1
1140,2,7891.14,"[0, 1, 2, 3, 4]",,0,1.0,194.38,10508.22,0.05137507346916719,0.3959439042210517,nan,-1
1141,2,5046.03,"[0, 1, 2, 3, 4]",,0,1.0,254.3,9006.06,0.05190531578572394,0.3898967644365097,nan,-1
1142,2,6440.63,"[0, 1, 2, 3, 4]",,0,1.0,250.4,10138.8,0.050995801628724705,0.33531378544376533,nan,-1
1143,2,7682.46,"[0, 1, 2, 3, 4]",,2,1.0,188.49,9487.26,0.051467425393002135,0.3827145895295262,nan,-1
1144,2,7083.69,"[0, 1, 2, 3, 4]",,2,1.0,279.89,7421.88,0.047885123961335145,0.29452743400289366,nan,-1
1145,2,5758.42,"[0, 1, 2, 3, 4]",,1,1.0,202.72,9009.75,0.0557407377802673,0.38739581386031013,nan,-1
1146,2,5895.68,"[0, 1, 2, 3, 4]",,0,1.0,197.76,9393.66,0.04797223633789919,0.3733162492376593,nan,-1
1147,2,7361.9,"[0, 1, 2, 3, 4]",,0,1.0,250.59,12434.39,0.048596065628829864,0.3144578004414683,nan,-1
1148,2,7880.86,"[0, 1, 2, 3, 4]",,2,1.0,258.85,7319.34,0.049747819179110205,0.4038885539758694,nan,-1
1149,2,7724.3,"[0, 1, 2, 3, 4]",,1,1.0,238.03,10496.4,0.05174730734943326,0.4222650600814691,nan,-1
1150,2,5123.88,"[0, 1, 2, 3, 4]",,2,1.0,253.6,10092.31,0.049585055573024645,0.3924804398069105,nan,-1
1151,2,7394.73,"[0, 1, 2, 3, 4]",,0,1.0,186.11,10582.51,0.04956086789243813,0.3836571016093775,nan,-1
1152,2,7128.4,"[0, 1, 2, 3, 4]",,0,1.0,298.44,8871.0,0.05282736303226245,0.3306516654178715,nan,-1
1153,2,5542.34,"[0, 1, 2, 3, 4]",,0,1.0,235.05,6883.45,0.04964771035956876,0.3086356830382412,nan,-1
1154,2,6261.04,"[0, 1, 2, 3, 4]",,1,1.0,210.68,8565.18,0.04969086922760736,0.43175494049379665,nan,-1
1155,2,7218.87,"[0, 1, 2, 3, 4]",,1,1.0,266.03,10592.31,0.054012697286797154,0.39115487692764395,nan,-1
1156,2,6274.05,"[0, 1, 2, 3, 4]",,0,1.0,231.56,9694.43,0.04773771528843721,0.4185090796212418,nan,-1
1157,2,7235.36,"[0, 1, 2, 3, 4]",,0,1.0,194.51,12743.11,0.05612484184462165,0.39205820169758704,nan,-1
1158,2,5711.5,"[0, 1, 2, 3, 4]",,1,1.0,233.91,7002.91,0.052323487050204856,0.4435573096444608,nan,-1
1159,2,7822.17,"[0, 1, 2, 3, 4]",,2,1.0,241.38,11130.36,0.04992513523070291,0.3921348553407073,nan,-1
1160,2,7530.35,"[0, 1, 2, 3, 4]",,0,1.0,260.54,11069.01,0.052335393505027784,0.41307966205986973,nan,-1
1161,2,7283.7,"[0, 1, 2, 3, 4]",,0,1.0,267.38,8260.06,0.04982389063053671,0.37964001353030224,nan,-1
1162,2,6836.44,"[0, 1, 2, 3, 4]",,1,1.0,260.66,8989.42,0.05237954430261631,0.3766508606424729,nan,-1
1163,2,5411.19,"[0, 1, 2, 3, 4]",,1,1.0,259.2,9597.17,0.05274576196672558,0.38633710928561554,nan,-1
1164,2,7327.44,"[0, 1, 2, 3, 4]",,1,1.0,244.09,11461.7,0.048433351677749585,0.4370926780733994,nan,-1
1165,2,7788.16,"[0, 1, 2, 3, 4]",,1,1.0,179.02,7799.56,0.05220685384104546,0.3331575139512729,nan,-1
1166,2,6151.24,"[0, 1, 2, 3, 4]",,0,1.0,222.69,9323.01,0.05192140079144927,0.5214945702377896,nan,-1
1167,2,5852.09,"[0, 1, 2, 3, 4]",,2,1.0,336.86,8654.7,0.050868605117031535,0.4253866590797437,nan,-1
1168,2,7789.57,"[0, 1, 2, 3, 4]",,2,1.0,231.91,8784.99,0.04677091475372263,0.38498844180139696,nan,-1
1169,2,6211.13,"[0, 1, 2, 3, 4]",,1,1.0,226.38,11828.18,0.050914430481024,0.3926424869588574,nan,-1
1170,2,6037.0,"[0, 1, 2, 3, 4]",,0,1.0,174.02,10640.1,0.048147540820391306,0.4031415805688107,nan,-1
1171,2,7130.23,"[0, 1, 2, 3, 4]",,2,1.0,258.7,10004.25,0.047494986440594675,0.42136311416791883,nan,-1
1172,2,6384.41,"[0, 1, 2, 3, 4]",,0,1.0,235.16,9623.87,0.048306042844232885,0.4331596885948817,nan,-1
1173,2,7377.11,"[0, 1, 2, 3, 4]",,2,1.0,199.96,9554.62,0.05092606834180481,0.39563682906542647,nan,-1
1174,2,7823.89,"[0, 1, 2, 3, 4]",,0,1.0,196.86,8722.15,0.0499204579399177,0.4251451605615851,nan,-1
1175,2,6591.01,"[0, 1, 2, 3, 4]",,0,1.0,221.6,8973.38,0.050965862370817426,0.38111845111937104,nan,-1
1176,2,7760.62,"[0, 1, 2, 3, 4]",,0,1.0,216.36,8522.46,0.04978318984091147,0.3607464557350284,nan,-1
1177,2,6319.77,"[0, 1, 2, 3, 4]",,0,1.0,332.93,10487.53,0.050226414722814,0.44383561618448986,nan,-1
1178,2,7261.18,"[0, 1, 2, 3, 4]",,2,1.0,235.99,12338.81,0.049921383021002616,0.41747916676061075,nan,-1
1179,2,5260.66,"[0, 1, 2, 3, 4]",,1,1.0,223.53,9905.7,0.05155134956122026,0.4043635223898655,nan,-1
1180,2,5571.6,"[0, 1, 2, 3, 4]",,2,1.0,282.91,9576.57,0.052704448709639,0.4526623816989317,nan,-1
1181,2,6098.06,"[0, 1, 2, 3, 4]",,1,1.0,215.76,13806.27,0.05326923315653368,0.3660100006188296,nan,-1
1182,2,7314.94,"[0, 1, 2, 3, 4]",,0,1.0,279.55,8416.14,0.0470854925978127,0.41155577847151215,nan,-1
1183,2,5439.07,"[0, 1, 2, 3, 4]",,0,1.0,217.46,10930.95,0.0481194695075525,0.4545740133970045,nan,-1
1184,2,6107.93,"[0, 1, 2, 3, 4]",,1,1.0,192.18,13364.81,0.051376541463877455,0.3954441878813439,nan,-1
1185,2,5363.93,"[0, 1, 2, 3, 4]",,1,1.0,185.27,8023.43,0.05085723280907367,0.35367661575678705,nan,-1
1186,2,5333.35,"[0, 1, 2, 3, 4]",,0,1.0,254.72,13536.09,0.05020763839490089,0.4094387051197034,nan,-1
1187,2,6729.18,"[0, 1, 2, 3, 4]",,0,1.0,279.86,10611.66,0.05028105082717749,0.3584771518412851,nan,-1
1188,2,7674.6,"[0, 1, 2, 3, 4]",,0,1.0,283.48,10488.7,0.046719536770886444,0.3228149723498926,nan,-1
1189,2,7969.46,"[0, 1, 2, 3, 4]",,0,1.0,267.4,11071.1,0.04833817194854234,0.404570423203559,nan,-1
1190,2,7347.34,"[0, 1, 2, 3, 4]",,0,1.0,260.77,11338.85,0.048685566279470016,0.38940478686838975,nan,-1
1191,2,5021.73,"[0, 1, 2, 3, 4]",,0,1.0,317.92,11870.06,0.05111238936254347,0.3310982399961683,nan,-1
1192,2,5963.35,"[0, 1, 2, 3, 4]",,0,1.0,252.92,10040.05,0.05390456566108275,0.4189353614129583,nan,-1
1193,2,7735.44,"[0, 1, 2, 3, 4]",,2,1.0,242.14,10186.74,0.04904579885631759,0.30817739583587384,nan,-1
1194,2,7293.89,"[0, 1, 2, 3, 4]",,1,1.0,200.12,10125.41,0.052745950126610354,0.3647420854911998,nan,-1
1195,2,5163.92,"[0, 1, 2, 3, 4]",,0,1.0,336.71,10359.98,0.05067466390481569,0.4196843208411706,nan,-1
1196,2,7048.19,"[0, 1, 2, 3, 4]",,0,1.0,270.09,12412.26,0.052902284104179416,0.4336244232255281,nan,-1
1197,2,5577.09,"[0, 1, 2, 3, 4]",,2,1.0,329.77,10289.09,0.04754901485480143,0.3684429284997482,nan,-1
1198,2,7145.62,"[0, 1, 2, 3, 4]",,2,1.0,224.37,9381.87,0.04979074258035209,0.3925221195107489,nan,-1
1199,2,5882.96,"[0, 1, 2, 3, 4]",,1,1.0,259.87,7649.02,0.0503753824233242,0.3877958397952441,nan,-1
1200,2,6544.14,"[0, 1, 2, 3, 4]",,2,1.0,322.59,6232.97,0.050391078535909226,0.34997248982765516,nan,-1
1201,2,7473.74,"[0, 1, 2, 3, 4]",,1,1.0,265.16,8589.31,0.052229368659825054,0.340768155723464,nan,-1
1202,2,7997.76,"[0, 1, 2, 3, 4]",,0,1.0,205.38,9468.43,0.05084840871093403,0.33614989276010165,nan,-1
1203,2,6334.12,"[0, 1, 2, 3, 4]",,1,1.0,225.53,9858.62,0.05316565158196619,0.3723392823270173,nan,-1
1204,2,7512.07,"[0, 1, 2, 3, 4]",,1,1.0,215.58,11597.42,0.048494500058036176,0.42364326708688793,nan,-1
1205,2,7307.34,"[0, 1, 2, 3, 4]",,2,1.0,205.34,9282.34,0.04859433723475198,0.38962305672955455,nan,-1
1206,2,6889.56,"[0, 1, 2, 3, 4]",,2,1.0,281.77,9611.41,0.052130275695635754,0.4015754204442644,nan,-1
1207,2,6219.72,"[0, 1, 2, 3, 4]",,1,1.0,246.6,11360.99,0.05128577528178398,0.3540096958658917,nan,-1
1208,2,6159.68,"[0, 1, 2, 3, 4]",,0,1.0,221.98,10166.07,0.05054476989441243,0.46757637037471367,nan,-1
1209,2,6032.29,"[0, 1, 2, 3, 4]",,2,1.0,336.36,9326.19,0.04569521894575042,0.3485901073904518,nan,-1
1210,2,6457.98,"[0, 1, 2, 3, 4]",,0,1.0,305.35,8961.19,0.049160846322951916,0.36193648428062464,nan,-1
1211,2,7179.14,"[0, 1, 2, 3, 4]",,1,1.0,214.7,8169.9,0.048729238864051505,0.32809592562657525,nan,-1
1212,2,6878.56,"[0, 1, 2, 3, 4]",,1,1.0,227.24,9600.12,0.05332559376108894,0.3743349366665704,nan,-1
1213,2,7943.77,"[0, 1, 2, 3, 4]",,0,1.0,301.53,10707.77,0.04927464786201963,0.4385573189509017,nan,-1
1214,2,7277.54,"[0, 1, 2, 3, 4]",,2,1.0,364.62,12932.7,0.05044540125540676,0.3372885618673717,nan,-1
1215,2,7740.51,"[0, 1, 2, 3, 4]",,2,1.0,192.99,7844.68,0.05602208925612717,0.39925627883021225,nan,-1
1216,2,6209.88,"[0, 1, 2, 3, 4]",,1,1.0,293.22,11232.63,0.05204406690073414,0.41810703526759435,nan,-1
1217,2,5523.59,"[0, 1, 2, 3, 4]",,2,1.0,179.44,9066.1,0.04956231100079802,0.4632381571978244,nan,-1
1218,2,7327.41,"[0, 1, 2, 3, 4]",,0,1.0,236.08,10645.77,0.048910816493606867,0.3683937311582609,nan,-1
1219,2,5894.81,"[0, 1, 2, 3, 4]",,2,1.0,221.83,9084.44,0.0515012020395782,0.44007268144959966,nan,-1
1220,2,6777.79,"[0, 1, 2, 3, 4]",,0,1.0,236.18,8860.78,0.04682053718742839,0.3942107295573612,nan,-1
1221,2,7498.72,"[0, 1, 2, 3, 4]",,2,1.0,225.32,10251.11,0.052865954470632304,0.367546065195385,nan,-1
1222,2,6094.2,"[0, 1, 2, 3, 4]",,2,1.0,330.66,12746.07,0.05005266793161352,0.30723833573494885,nan,-1
1223,2,6904.14,"[0, 1, 2, 3, 4]",,1,1.0,236.27,10767.25,0.04883135540032574,0.3974250608109736,nan,-1
1224,2,6055.9,"[0, 1, 2, 3, 4]",,2,1.0,249.72,10628.9,0.050415126424401845,0.3694876911303957,nan,-1
1225,2,7190.68,"[0, 1, 2, 3, 4]",,1,1.0,264.38,11585.33,0.04906244773426077,0.2888921378675803,nan,-1
1226,2,7551.49,"[0, 1, 2, 3, 4]",,2,1.0,169.71,8957.69,0.048178287028093306,0.41543542329421,nan,-1
1227,2,6657.97,"[0, 1, 2, 3, 4]",,1,1.0,322.49,9652.99,0.05055361015481281,0.3809994555093759,nan,-1
1228,2,6401.83,"[0, 1, 2, 3, 4]",,1,1.0,287.57,7436.47,0.05156387535589359,0.3948038807052875,nan,-1
1229,2,6617.51,"[0, 1, 2, 3, 4]",,0,1.0,237.46,9356.5,0.04751167139201169,0.36521887850783186,nan,-1
1230,2,7700.52,"[0, 1, 2, 3, 4]",,2,1.0,247.05,12631.21,0.05244875943443884,0.3617997336884673,nan,-1
1231,2,6918.08,"[0, 1, 2, 3, 4]",,1,1.0,255.6,9722.02,0.04620615625939143,0.4444997643064481,nan,-1
1232,2,5819.26,"[0, 1, 2, 3, 4]",,2,1.0,240.4,13449.14,0.05048727461847657,0.46327229509599294,nan,-1
1233,2,7579.46,"[0, 1, 2, 3, 4]",,1,1.0,242.96,8888.4,0.047511490810023566,0.3648524056366487,nan,-1
1234,2,5682.31,"[0, 1, 2, 3, 4]",,1,1.0,227.94,9500.63,0.05193161705562426,0.34482550608044343,nan,-1
1235,2,6673.17,"[0, 1, 2, 3, 4]",,2,1.0,283.54,7522.11,0.05146298364435284,0.45262291890727724,nan,-1
1236,2,6616.72,"[0, 1, 2, 3, 4]",,1,1.0,212.97,9687.95,0.04621364510471642,0.4305262637069153,nan,-1
1237,2,6660.55,"[0, 1, 2, 3, 4]",,2,1.0,227.3,11986.25,0.049146438536543116,0.4279673589346856,nan,-1
1238,2,6115.94,"[0, 1, 2, 3, 4]",,2,1.0,263.4,8578.5,0.05238136601744621,0.423253987896117,nan,-1
1239,2,7156.27,"[0, 1, 2, 3, 4]",,1,1.0,278.9,12235.15,0.04827877252688148,0.39003833685456557,nan,-1
1240,2,5356.26,"[0, 1, 2, 3, 4]",,2,1.0,193.77,8910.8,0.05124276102382664,0.4562904791429194,nan,-1
1241,2,7776.99,"[0, 1, 2, 3, 4]",,1,1.0,211.95,9136.82,0.049948023352672795,0.35961050367188324,nan,-1
1242,2,7502.29,"[0, 1, 2, 3, 4]",,0,1.0,213.3,9200.08,0.045999358818670295,0.440704262175182,nan,-1
1243,2,7430.05,"[0, 1, 2, 3, 4]",,1,1.0,218.03,10437.05,0.05169283562970844,0.41441697904601477,nan,-1
1244,2,6075.3,"[0, 1, 2, 3, 4]",,2,1.0,242.2,7935.03,0.047681920620062525,0.40216168563182525,nan,-1
1245,2,6811.91,"[0, 1, 2, 3, 4]",,0,1.0,265.98,13206.43,0.04926326228245618,0.34322239075392713,nan,-1
1246,2,7863.48,"[0, 1, 2, 3, 4]",,1,1.0,269.57,10764.99,0.049369604533291686,0.4162142438645342,nan,-1
1247,2,7781.9,"[0, 1, 2, 3, 4]",,2,1.0,263.78,11584.18,0.04771983622727174,0.3780420974990867,nan,-1
1248,2,5401.03,"[0, 1, 2, 3, 4]",,2,1.0,283.79,13554.18,0.0516076419267385,0.4117766369079044,nan,-1
1249,2,5581.31,"[0, 1, 2, 3, 4]",,2,1.0,238.73,9746.65,0.048610187925303916,0.4184749682440381,nan,-1
1250,2,6331.05,"[0, 1, 2, 3, 4]",,2,1.0,215.73,10191.64,0.05260255951276169,0.39641194692124115,nan,-1
1251,2,7669.85,"[0, 1, 2, 3, 4]",,1,1.0,299.3,9774.14,0.05058036665422646,0.4573255476092057,nan,-1
1252,2,7065.08,"[0, 1, 2, 3, 4]",,2,1.0,222.54,11229.57,0.048826490143670756,0.3390599306204621,nan,-1
1253,2,7522.74,"[0, 1, 2, 3, 4]",,1,1.0,189.55,7476.96,0.04781610281005048,0.419182210243854,nan,-1
1254,2,5184.72,"[0, 1, 2, 3, 4]",,2,1.0,214.58,9039.56,0.050661219314366276,0.4112118900089497,nan,-1
1255,2,7554.47,"[0, 1, 2, 3, 4]",,1,1.0,237.64,10471.98,0.04814121234677614,0.307917500293579,nan,-1
1256,2,6018.34,"[0, 1, 2, 3, 4]",,2,1.0,212.13,8834.43,0.050542822776273116,0.394360373574444,nan,-1
1257,2,5748.98,"[0, 1, 2, 3, 4]",,0,1.0,326.2,9969.15,0.04834552186834275,0.4297399711744233,nan,-1
1258,2,5775.91,"[0, 1, 2, 3, 4]",,0,1.0,261.17,11784.66,0.05200543691900588,0.4396548522260642,nan,-1
1259,2,5711.63,"[0, 1, 2, 3, 4]",,2,1.0,257.75,8415.27,0.051536280653316405,0.3998666114201424,nan,-1
1260,2,7303.39,"[0, 1, 2, 3, 4]",,1,1.0,264.64,9284.16,0.05003618534060461,0.42882950010086585,nan,-1
1261,2,7042.28,"[0, 1, 2, 3, 4]",,0,1.0,274.44,10573.96,0.04897995632595603,0.5103988664291974,nan,-1
1262,2,6911.04,"[0, 1, 2, 3, 4]",,0,1.0,233.33,9242.16,0.046506071846445826,0.35173631985789267,nan,-1
1263,2,6079.69,"[0, 1, 2, 3, 4]",,0,1.0,315.43,8376.93,0.04889745557574913,0.3313855730150737,nan,-1
1264,2,6551.26,"[0, 1, 2, 3, 4]",,1,1.0,272.81,10846.35,0.04834071568359809,0.37450545966530857,nan,-1
1265,2,5166.71,"[0, 1, 2, 3, 4]",,1,1.0,290.05,12747.65,0.049204420467964353,0.5169074327214799,nan,-1
1266,2,5541.07,"[0, 1, 2, 3, 4]",,0,1.0,262.13,10791.69,0.0510652743831407,0.4949301496024884,nan,-1
1267,2,5259.57,"[0, 1, 2, 3, 4]",,2,1.0,303.65,10714.72,0.05089212255306262,0.4144477433468293,nan,-1
1268,2,6232.79,"[0, 1, 2, 3, 4]",,2,1.0,150.94,11246.09,0.04864715274050378,0.383118293656303,nan,-1
1269,2,6617.15,"[0, 1, 2, 3, 4]",,0,1.0,240.2,10587.8,0.049110970544799584,0.4415257869676128,nan,-1
1270,2,5130.03,"[0, 1, 2, 3, 4]",,2,1.0,188.56,8123.29,0.04821768645463903,0.4562711908782713,nan,-1
1271,2,7322.55,"[0, 1, 2, 3, 4]",,1,1.0,263.92,7235.89,0.05110185826091402,0.36853677725044803,nan,-1
1272,2,6753.5,"[0, 1, 2, 3, 4]",,2,1.0,263.2,11127.91,0.05044936092047637,0.38450780798901746,nan,-1
1273,2,6217.06,"[0, 1, 2, 3, 4]",,0,1.0,304.7,11156.51,0.05334784598170199,0.48920967171348206,nan,-1
1274,2,6112.49,"[0, 1, 2, 3, 4]",,1,1.0,231.24,10438.94,0.05116697359484048,0.4668098198897877,nan,-1
1275,2,6721.91,"[0, 1, 2, 3, 4]",,0,1.0,263.26,9327.51,0.05269448421366695,0.30987541591680945,nan,-1
1276,2,5118.82,"[0, 1, 2, 3, 4]",,2,1.0,247.51,10288.88,0.049957274694175116,0.4418682820376072,nan,-1
1277,2,6031.53,"[0, 1, 2, 3, 4]",,0,1.0,311.39,13040.74,0.04597129611759219,0.3693026631226776,nan,-1
1278,2,6155.9,"[0, 1, 2, 3, 4]",,0,1.0,257.98,10648.18,0.050920481520694026,0.48966565414004376,nan,-1
1279,2,5467.28,"[0, 1, 2, 3, 4]",,1,1.0,272.38,8851.57,0.05033933127643631,0.4343211861816221,nan,-1
1280,2,5027.67,"[0, 1, 2, 3, 4]",,0,1.0,308.79,9572.95,0.05226748888971478,0.3549894765716711,nan,-1
1281,2,7835.29,"[0, 1, 2, 3, 4]",,1,1.0,213.83,10561.37,0.05438825653902843,0.4393113530772751,nan,-1
1282,2,6722.24,"[0, 1, 2, 3, 4]",,2,1.0,286.25,9889.34,0.04716546917685153,0.32617143473504057,nan,-1
1283,2,7630.2,"[0, 1, 2, 3, 4]",,2,1.0,285.98,10286.82,0.051036736232633835,0.3856964700865117,nan,-1
1284,2,5420.94,"[0, 1, 2, 3, 4]",,0,1.0,208.65,7752.98,0.05304347280716941,0.34565924511342666,nan,-1
1285,2,6371.17,"[0, 1, 2, 3, 4]",,2,1.0,319.42,10209.83,0.05057234997890092,0.3694620055582725,nan,-1
1286,2,5329.9,"[0, 1, 2, 3, 4]",,1,1.0,209.54,11583.92,0.048129857625712806,0.3857087206417139,nan,-1
1287,2,5871.73,"[0, 1, 2, 3, 4]",,1,1.0,190.68,11931.85,0.05022763768396803,0.4097013751824396,nan,-1
1288,2,5098.33,"[0, 1, 2, 3, 4]",,2,1.0,204.67,10718.96,0.04778074118124396,0.42071318749846004,nan,-1
1289,2,5962.26,"[0, 1, 2, 3, 4]",,1,1.0,274.24,7193.12,0.05040315665767433,0.40688100775385544,nan,-1
1290,2,6444.06,"[0, 1, 2, 3, 4]",,2,1.0,220.81,8803.7,0.04791373769074546,0.37551466599568206,nan,-1
1291,2,7675.87,"[0, 1, 2, 3, 4]",,0,1.0,257.32,8753.8,0.05319434155831672,0.41256571559794214,nan,-1
1292,2,7094.51,"[0, 1, 2, 3, 4]",,2,1.0,308.54,11437.69,0.05292978914074068,0.3591348710084049,nan,-1
1293,2,7831.96,"[0, 1, 2, 3, 4]",,0,1.0,219.68,11371.5,0.05287974586755364,0.3821457087162456,nan,-1
1294,2,5573.27,"[0, 1, 2, 3, 4]",,2,1.0,203.23,9582.87,0.04727567691502933,0.4379792839446709,nan,-1
1295,2,6505.69,"[0, 1, 2, 3, 4]",,2,1.0,246.9,12959.93,0.05239106319333806,0.39759034010156996,nan,-1
1296,2,5743.47,"[0, 1, 2, 3, 4]",,2,1.0,195.02,9666.27,0.05295729501173816,0.44994409114273914,nan,-1
1297,2,5178.3,"[0, 1, 2, 3, 4]",,0,1.0,240.86,10177.54,0.05510441574913573,0.3421120767743808,nan,-1
1298,2,6946.88,"[0, 1, 2, 3, 4]",,0,1.0,190.78,11776.74,0.05107282149491464,0.44042693683899137,nan,-1
1299,2,5232.0,"[0, 1, 2, 3, 4]",,0,1.0,135.3,10412.75,0.0506926423220326,0.35371249443284414,nan,-1
1300,2,6737.19,"[0, 1, 2, 3, 4]",,1,1.0,301.86,10365.9,0.048229156730275995,0.41508498201716865,nan,-1
1301,2,6904.64,"[0, 1, 2, 3, 4]",,0,1.0,272.39,7256.87,0.049318998165743186,0.4126595973539134,nan,-1
1302,2,6124.08,"[0, 1, 2, 3, 4]",,2,1.0,320.2,12684.06,0.04745979180325319,0.35134026318004596,nan,-1
1303,2,5784.22,"[0, 1, 2, 3, 4]",,0,1.0,225.81,11197.82,0.049891741599154965,0.5238186276673944,nan,-1
1304,2,7663.34,"[0, 1, 2, 3, 4]",,0,1.0,160.32,9196.33,0.05163875665756747,0.38807784303035603,nan,-1
1305,2,6937.4,"[0, 1, 2, 3, 4]",,0,1.0,259.26,10624.23,0.046771972211826454,0.5146869108807399,nan,-1
1306,2,5807.52,"[0, 1, 2, 3, 4]",,2,1.0,261.12,8103.23,0.04826136826886054,0.3381751184719949,nan,-1
1307,2,6050.38,"[0, 1, 2, 3, 4]",,2,1.0,255.76,10219.46,0.04984357418853309,0.33710190950796426,nan,-1
1308,2,7057.18,"[0, 1, 2, 3, 4]",,2,1.0,220.61,10752.82,0.04927977381282569,0.3780453043780149,nan,-1
1309,2,5054.88,"[0, 1, 2, 3, 4]",,1,1.0,246.97,10382.4,0.05160348285644866,0.39160886614467566,nan,-1
1310,2,5453.17,"[0, 1, 2, 3, 4]",,1,1.0,176.19,8701.41,0.0545779821461159,0.2890567110815748,nan,-1
1311,2,7839.52,"[0, 1, 2, 3, 4]",,0,1.0,289.28,10968.58,0.052104583036671315,0.3783682882086274,nan,-1
1312,2,5661.82,"[0, 1, 2, 3, 4]",,2,1.0,354.69,8296.14,0.048037896866821445,0.4134543563315984,nan,-1
1313,2,7372.27,"[0, 1, 2, 3, 4]",,2,1.0,246.72,9457.43,0.04788444511402362,0.34166064007166064,nan,-1
1314,2,5421.79,"[0, 1, 2, 3, 4]",,1,1.0,238.69,11473.21,0.05115111444173485,0.38775538559680156,nan,-1
